Tiempo,Roll_est,Pitch_est,Yaw_est,q0_real,q1_real,q2_real,q3_real,q0_est,q1_est,q2_est,q3_est,w0_est,w1_est,w2_est,w0_real,w1_real,w2_real,Roll_real,Pitch_real,Yaw_real,usx,usy,usz
20,20.653173483354887,29.742773964193095,11.732533593710626,0.1461220044596271,0.2688942763285194,0.05063164040338284,0.9506737952423666,0.14654053943566445,0.2688784563962067,0.051417445469616165,0.9505716660458993,-0.006232613564388316,-0.007847233141326966,-0.025297892229551998,-0.0067100532627486055,-0.00825302362759657,-0.02577223055581987,20.57456524263764,29.766380163047522,11.620485110698482,0.5,0.5,0.5
22,18.6276266625713,29.42499310722135,7.750875582282452,0.1395066882340865,0.26061772173626163,0.02400698949853404,0.9550078279837161,0.13923853613107673,0.2606275258357196,0.02350095833768385,0.9550568714951152,-0.0069916674147572485,-0.008709053211545097,-0.027951252633833794,-0.0067483257425141755,-0.008530393637013495,-0.02770442103861541,18.67803493505519,29.41196369969734,7.822983238733226,0.5,0.5,-0.5
24,16.717949504801883,28.865961529647258,4.033637035181539,0.13223458862018206,0.2513939903431604,-0.0020851154324100403,0.958806929201822,0.1320208471341806,0.2514014732978119,-0.0024917075245518405,0.958833450886688,-0.007650611164038215,-0.009721575287142018,-0.024340116312210162,-0.007072640590905766,-0.009190196974784664,-0.023756099998347716,16.75798590949059,28.85718514289317,4.091358057658681,0.5,0.5,-0.5
26,14.864997517559923,28.05897267988181,0.7324673238721715,0.12428845786656348,0.24117165997403942,-0.024577257822494925,0.9621769941463184,0.12396036662234265,0.24118164918911458,-0.025209325615605873,0.9622004622235845,-0.008335488879428487,-0.010707887673518598,-0.02075345179682833,-0.008559031429672743,-0.010990232196480975,-0.020967149365901383,14.925963264065954,28.047863036328465,0.8215537493641131,0.5,0.5,-0.5
28,13.243015549329,26.996117527748865,-1.8986739526394747,0.11566830357357705,0.22997259067296097,-0.04346675450048913,0.9653207199375613,0.11595098213673724,0.22996590866028307,-0.04291428026047173,0.965313117669755,-0.008925949635899466,-0.01168935367954006,-0.01705549042393516,-0.008175928225097,-0.010898912657503994,-0.016306059138707786,13.191183011118897,27.00383038923993,-1.9757429585655208,0.5,0.5,-0.5
30,11.635677595002477,25.735798397320178,-4.172253069861895,0.10637413398626175,0.21781865954855625,-0.0587509817048801,0.9683944946765527,0.10681990839192877,0.21781278100656876,-0.05786441203616442,0.968400128779955,-0.009583354597579303,-0.012635212230716541,-0.013426265253605085,-0.009422928436019636,-0.012415819587873078,-0.013272486853108618,11.555334197044042,25.745082444095832,-4.294367988951869,0.5,0.5,-0.5
32,10.063879041343892,24.287191936856004,-6.053179614902953,0.09640595799434142,0.20473176039181057,-0.07042737512971371,0.9715095379780901,0.09669298553682511,0.20473198652172778,-0.06984436851376906,0.9715230539877864,-0.010279622290210452,-0.0135519324040867,-0.00984195488168091,-0.009831697247628607,-0.013072602326307236,-0.00939815781710467,10.013205938319661,24.291362230417015,-6.132305704543407,0.5,0.5,-0.5
34,8.618088090591034,22.65873807226983,-7.386920479994578,0.08576378513221611,0.19073380329355816,-0.07849342996939543,0.9747327689641961,0.08613816018901663,0.19074075359020828,-0.07771435248372854,0.9747608228161025,-0.010946335118923496,-0.014452199858492136,-0.006218432835252497,-0.011105592919846533,-0.014572603668900392,-0.0063864904577038304,8.55356348690669,22.66191659517505,-7.490937783709369,0.5,0.5,-0.5
36,7.1555656822736315,20.875488181971196,-8.381741649485694,0.07444762557895307,0.17584671426169146,-0.08294670096245148,0.9780875875546468,0.07442054254034132,0.175845534920797,-0.08300515544837837,0.9780849016651931,-0.01166414911580768,-0.015323456293728256,-0.0026640630310746133,-0.011942043692943929,-0.015613236775015462,-0.0029349732254937934,7.160120282219825,20.875429563263292,-8.374077208168636,0.5,0.5,-0.5
38,5.8051323877931305,18.94994969157106,-8.799807316943452,0.062457490158277,0.1600924348380933,-0.08378480243424993,0.9815546755590303,0.06241241608522762,0.16008930726663903,-0.08388490894041555,0.9815495026076626,-0.012338916610045284,-0.016179856890188474,0.0009506279818691884,-0.01227110996800141,-0.016124547348020712,0.001026273225937016,5.81248555285269,18.950122541727428,-8.786914501413488,0.5,0.5,-0.5
40,4.497416565168306,16.904664107763534,-8.715854161885268,0.04979339033855969,0.14349292171529635,-0.08100540833868075,0.985072851882582,0.049859346759753606,0.1434995726166382,-0.08085432724908784,0.9850809590915003,-0.013001404903069478,-0.017014954362582525,0.004587218343507636,-0.01384390517095448,-0.01785763449960189,0.0037460751769966853,4.4870069501850125,16.904002394890206,-8.7349638810706,0.5,0.5,-0.5
42,3.1541901540121735,14.754873023570756,-8.229436136233165,0.03645533823280901,0.12607014635287905,-0.07460625229879402,0.9885399504475395,0.036433882711304946,0.1260671072713578,-0.07465757527482546,0.9885372542847813,-0.013683175638821288,-0.017827180341352684,0.008194906609052003,-0.014490122113515875,-0.018642177110945346,0.007394679482210195,3.1574652095182176,14.755237405419937,-8.223062453005848,0.5,0.5,-0.5
44,1.7994328137569673,12.523267949347428,-7.2465903771272195,0.022443346598657394,0.10784609459360271,-0.0645851276463958,0.9918136303566608,0.022469379774056435,0.10785086970903517,-0.0645207429497292,0.9918167122028086,-0.0143523338786843,-0.018617274480222577,0.011826459878007985,-0.01411614343461973,-0.018384544274436254,0.012065643129818726,1.7956086907426017,12.522645451879944,-7.25445047352248,0.39,0.5,-0.5
